NDWI_I,NDWI_II,NDVI,MSAVI2,EVI,NMDI,MSI
"{'Date': '2020-07-12', 'Class_1': 36.92549019607843, 'Class_2': 52.24313725490196, 'Class_3': 109.99215686274509, 'Class_4': 173.67058823529413, 'Class_5': 210.07058823529414, 'Class_6': 268.3686274509804, 'Class_7': 399.24313725490197, 'Class_8': 777.5372549019609, 'Class_9': 188.92549019607844, 'Class_10': 2.803921568627451}","{'Date': '2020-07-12', 'Class_1': 150.05882352941174, 'Class_2': 1270.3450980392158, 'Class_3': 324.3882352941177, 'Class_4': 300.956862745098, 'Class_5': 119.48627450980392, 'Class_6': 41.54509803921569, 'Class_7': 2, 'Class_8': 9, 'Class_9': 2, 'Class_10': 0}","{'Date': '2020-07-12', 'Class_1': 6, 'Class_2': 32, 'Class_3': 52.470588235294116, 'Class_4': 138.35294117647058, 'Class_5': 132.13725490196077, 'Class_6': 172.6, 'Class_7': 177.56862745098042, 'Class_8': 223.09411764705882, 'Class_9': 429.1176470588236, 'Class_10': 856.4392156862747}","{'Date': '2020-07-12', 'Class_1': 1, 'Class_2': 0, 'Class_3': 0, 'Class_4': 4, 'Class_5': 5, 'Class_6': 32, 'Class_7': 109.87450980392157, 'Class_8': 258.48235294117643, 'Class_9': 440.03529411764697, 'Class_10': 1368.3882352941177}","{'Date': '2020-07-12', 'Class_1': 3, 'Class_2': 11, 'Class_3': 6, 'Class_4': 27.92549019607843, 'Class_5': 59.52156862745098, 'Class_6': 67.24313725490195, 'Class_7': 53.93333333333334, 'Class_8': 55.31372549019608, 'Class_9': 42.25490196078431, 'Class_10': 85.52156862745099}","{'Date': '2020-07-12', 'Class_1': 124.56862745098039, 'Class_2': 63.63529411764706, 'Class_3': 71.34901960784313, 'Class_4': 96.75294117647059, 'Class_5': 83.71372549019607, 'Class_6': 137.94901960784313, 'Class_7': 483.7803921568627, 'Class_8': 756.5019607843137, 'Class_9': 345.36078431372545, 'Class_10': 50.16862745098039}","{'Date': '2020-07-12', 'Class_1': 1, 'Class_2': 253.98823529411763, 'Class_3': 749.1607843137256, 'Class_4': 804.3882352941175, 'Class_5': 243.6078431372549, 'Class_6': 162.63529411764705, 'Class_7': 3, 'Class_8': 2, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2020-07-26', 'Class_1': 106.60392156862744, 'Class_2': 138.86666666666667, 'Class_3': 240.68627450980392, 'Class_4': 229.58823529411765, 'Class_5': 186.74509803921563, 'Class_6': 202.44705882352943, 'Class_7': 320.521568627451, 'Class_8': 625.4274509803922, 'Class_9': 191.2, 'Class_10': 4.803921568627451}","{'Date': '2020-07-26', 'Class_1': 205.1882352941176, 'Class_2': 1175.2901960784316, 'Class_3': 235.1254901960784, 'Class_4': 217.21176470588236, 'Class_5': 363.0745098039215, 'Class_6': 38, 'Class_7': 3, 'Class_8': 2, 'Class_9': 8, 'Class_10': 0}","{'Date': '2020-07-26', 'Class_1': 7, 'Class_2': 32, 'Class_3': 143.59607843137252, 'Class_4': 292.4156862745098, 'Class_5': 124.40392156862745, 'Class_6': 100.58823529411765, 'Class_7': 130.08235294117645, 'Class_8': 196.83529411764704, 'Class_9': 386.5176470588235, 'Class_10': 833.450980392157}","{'Date': '2020-07-26', 'Class_1': 0, 'Class_2': 1, 'Class_3': 3, 'Class_4': 0, 'Class_5': 4, 'Class_6': 32, 'Class_7': 333.8784313725491, 'Class_8': 243.19607843137257, 'Class_9': 339.12941176470576, 'Class_10': 1287.6862745098038}","{'Date': '2020-07-26', 'Class_1': 6, 'Class_2': 5, 'Class_3': 13, 'Class_4': 54.05490196078431, 'Class_5': 168.05098039215684, 'Class_6': 155.5921568627451, 'Class_7': 71.82745098039216, 'Class_8': 41.462745098039214, 'Class_9': 34.73725490196078, 'Class_10': 52.32156862745098}","{'Date': '2020-07-26', 'Class_1': 189.4470588235294, 'Class_2': 68.89803921568628, 'Class_3': 155.9607843137255, 'Class_4': 175.54901960784312, 'Class_5': 145.0078431372549, 'Class_6': 201.43137254901958, 'Class_7': 453.3490196078431, 'Class_8': 578.6901960784315, 'Class_9': 208.37647058823526, 'Class_10': 57.18039215686274}","{'Date': '2020-07-26', 'Class_1': 0, 'Class_2': 223.12156862745096, 'Class_3': 586.8313725490196, 'Class_4': 667.690196078431, 'Class_5': 318.64705882352933, 'Class_6': 444.59999999999997, 'Class_7': 5, 'Class_8': 1, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2020-08-02', 'Class_1': 202.09411764705882, 'Class_2': 253.32941176470592, 'Class_3': 142.0078431372549, 'Class_4': 136.76470588235296, 'Class_5': 186.05098039215684, 'Class_6': 221.6470588235294, 'Class_7': 287.97254901960787, 'Class_8': 638.7843137254904, 'Class_9': 168.76470588235293, 'Class_10': 8.474509803921569}","{'Date': '2020-08-02', 'Class_1': 115.41568627450981, 'Class_2': 1213.0470588235298, 'Class_3': 233.01568627450976, 'Class_4': 150.4823529411765, 'Class_5': 478.44313725490184, 'Class_6': 43.48627450980392, 'Class_7': 1, 'Class_8': 4, 'Class_9': 7, 'Class_10': 0}","{'Date': '2020-08-02', 'Class_1': 8, 'Class_2': 31, 'Class_3': 279.7058823529412, 'Class_4': 200.4, 'Class_5': 78.85490196078432, 'Class_6': 104.6313725490196, 'Class_7': 131.72549019607843, 'Class_8': 199.9764705882353, 'Class_9': 456.07450980392167, 'Class_10': 755.521568627451}","{'Date': '2020-08-02', 'Class_1': 1, 'Class_2': 1, 'Class_3': 2, 'Class_4': 4, 'Class_5': 2, 'Class_6': 34, 'Class_7': 397.83529411764704, 'Class_8': 189.63529411764708, 'Class_9': 330.56862745098033, 'Class_10': 1283.8509803921568}","{'Date': '2020-08-02', 'Class_1': 2, 'Class_2': 10, 'Class_3': 14, 'Class_4': 100.66274509803921, 'Class_5': 181.45490196078433, 'Class_6': 112.04705882352941, 'Class_7': 56.1764705882353, 'Class_8': 34.98823529411764, 'Class_9': 32, 'Class_10': 38.219607843137254}","{'Date': '2020-08-02', 'Class_1': 241.55686274509804, 'Class_2': 70.18039215686275, 'Class_3': 66.78823529411764, 'Class_4': 167.39607843137256, 'Class_5': 201.42352941176475, 'Class_6': 259.2078431372549, 'Class_7': 592.6941176470588, 'Class_8': 467.08627450980396, 'Class_9': 142.08235294117645, 'Class_10': 32.47450980392157}","{'Date': '2020-08-02', 'Class_1': 0, 'Class_2': 170.28627450980392, 'Class_3': 582.3960784313725, 'Class_4': 700.7137254901958, 'Class_5': 227.1450980392157, 'Class_6': 554.619607843137, 'Class_7': 10.729411764705883, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2020-08-09', 'Class_1': 206.8470588235294, 'Class_2': 196.37254901960787, 'Class_3': 163.10588235294117, 'Class_4': 153.28627450980392, 'Class_5': 182.52156862745093, 'Class_6': 234.01176470588234, 'Class_7': 325.4705882352941, 'Class_8': 633.364705882353, 'Class_9': 144.66274509803924, 'Class_10': 0.803921568627451}","{'Date': '2020-08-09', 'Class_1': 71.0235294117647, 'Class_2': 1230.980392156863, 'Class_3': 252.69019607843134, 'Class_4': 200.8470588235294, 'Class_5': 430.9058823529411, 'Class_6': 42, 'Class_7': 2, 'Class_8': 10, 'Class_9': 0, 'Class_10': 0}","{'Date': '2020-08-09', 'Class_1': 2, 'Class_2': 42, 'Class_3': 242.66666666666666, 'Class_4': 179.93333333333334, 'Class_5': 110.34901960784313, 'Class_6': 113.19607843137256, 'Class_7': 157.42352941176466, 'Class_8': 214.8627450980392, 'Class_9': 517.2823529411763, 'Class_10': 660.7333333333331}","{'Date': '2020-08-09', 'Class_1': 0, 'Class_2': 0, 'Class_3': 1, 'Class_4': 1, 'Class_5': 2, 'Class_6': 47, 'Class_7': 362.913725490196, 'Class_8': 193.49803921568628, 'Class_9': 361.007843137255, 'Class_10': 1272.0274509803924}","{'Date': '2020-08-09', 'Class_1': 8, 'Class_2': 2, 'Class_3': 16, 'Class_4': 96.92549019607843, 'Class_5': 179.85490196078433, 'Class_6': 81.93333333333334, 'Class_7': 41.05882352941177, 'Class_8': 37.10980392156863, 'Class_9': 37.99607843137255, 'Class_10': 55.52549019607844}","{'Date': '2020-08-09', 'Class_1': 257.0862745098039, 'Class_2': 47.2235294117647, 'Class_3': 64.64705882352942, 'Class_4': 130.68627450980395, 'Class_5': 222.65098039215687, 'Class_6': 309.1098039215686, 'Class_7': 616.8117647058823, 'Class_8': 398.6000000000001, 'Class_9': 147.14901960784314, 'Class_10': 34.48235294117648}","{'Date': '2020-08-09', 'Class_1': 0, 'Class_2': 153.0078431372549, 'Class_3': 539.7647058823529, 'Class_4': 769.0784313725486, 'Class_5': 250.78823529411758, 'Class_6': 516.0784313725488, 'Class_7': 9.729411764705883, 'Class_8': 1, 'Class_9': 1, 'Class_10': 0}"
"{'Date': '2020-08-16', 'Class_1': 258.81960784313725, 'Class_2': 178.81176470588235, 'Class_3': 104.34509803921569, 'Class_4': 128.85490196078433, 'Class_5': 159.92941176470586, 'Class_6': 246.98431372549018, 'Class_7': 311.79215686274506, 'Class_8': 636.9058823529413, 'Class_9': 217.64313725490192, 'Class_10': 2.803921568627451}","{'Date': '2020-08-16', 'Class_1': 252.75686274509798, 'Class_2': 1207.7294117647064, 'Class_3': 186.45882352941175, 'Class_4': 145.49019607843135, 'Class_5': 404.4549019607843, 'Class_6': 38, 'Class_7': 2, 'Class_8': 9, 'Class_9': 1, 'Class_10': 0}","{'Date': '2020-08-16', 'Class_1': 2, 'Class_2': 37.88235294117647, 'Class_3': 259.3176470588236, 'Class_4': 151.3607843137255, 'Class_5': 81.56078431372549, 'Class_6': 76.7921568627451, 'Class_7': 124.92156862745098, 'Class_8': 176.14901960784314, 'Class_9': 370.5372549019608, 'Class_10': 966.3686274509805}","{'Date': '2020-08-16', 'Class_1': 1, 'Class_2': 0, 'Class_3': 1, 'Class_4': 0, 'Class_5': 10, 'Class_6': 36.88235294117647, 'Class_7': 337.1529411764705, 'Class_8': 170.9607843137255, 'Class_9': 292.1803921568627, 'Class_10': 1397.713725490196}","{'Date': '2020-08-16', 'Class_1': 4, 'Class_2': 9, 'Class_3': 23.83529411764706, 'Class_4': 163.1921568627451, 'Class_5': 125.36862745098038, 'Class_6': 64.23529411764706, 'Class_7': 40.92941176470588, 'Class_8': 37.30196078431373, 'Class_9': 23.87450980392157, 'Class_10': 41.909803921568624}","{'Date': '2020-08-16', 'Class_1': 286.3411764705882, 'Class_2': 58.2078431372549, 'Class_3': 65.98823529411764, 'Class_4': 90.46666666666667, 'Class_5': 160.49019607843138, 'Class_6': 279.76470588235287, 'Class_7': 579.713725490196, 'Class_8': 505.0313725490196, 'Class_9': 178.54509803921567, 'Class_10': 29.45882352941177}","{'Date': '2020-08-16', 'Class_1': 0, 'Class_2': 203.67450980392158, 'Class_3': 570.6941176470588, 'Class_4': 750.2705882352938, 'Class_5': 226.74509803921566, 'Class_6': 473.0980392156862, 'Class_7': 20.4078431372549, 'Class_8': 1, 'Class_9': 1, 'Class_10': 0}"
"{'Date': '2020-08-23', 'Class_1': 212.55686274509807, 'Class_2': 152.87843137254902, 'Class_3': 101.75686274509805, 'Class_4': 113.58823529411764, 'Class_5': 176.21176470588233, 'Class_6': 222.2235294117647, 'Class_7': 384.71764705882356, 'Class_8': 632.121568627451, 'Class_9': 111.61568627450981, 'Class_10': 0.803921568627451}","{'Date': '2020-08-23', 'Class_1': 68.28627450980392, 'Class_2': 1162.4392156862743, 'Class_3': 283, 'Class_4': 143.34901960784313, 'Class_5': 399.3999999999999, 'Class_6': 42, 'Class_7': 8, 'Class_8': 1, 'Class_9': 1, 'Class_10': 0}","{'Date': '2020-08-23', 'Class_1': 1, 'Class_2': 27, 'Class_3': 233.83137254901962, 'Class_4': 157.1764705882353, 'Class_5': 69.78431372549021, 'Class_6': 92.75294117647059, 'Class_7': 146.87450980392157, 'Class_8': 233.57254901960783, 'Class_9': 478.5568627450983, 'Class_10': 667.9254901960782}","{'Date': '2020-08-23', 'Class_1': 0, 'Class_2': 1, 'Class_3': 0, 'Class_4': 0, 'Class_5': 1, 'Class_6': 32, 'Class_7': 325.96862745098036, 'Class_8': 150.82352941176467, 'Class_9': 358.82352941176464, 'Class_10': 1238.8588235294121}","{'Date': '2020-08-23', 'Class_1': 12, 'Class_2': 1, 'Class_3': 10, 'Class_4': 72.60784313725489, 'Class_5': 123.16078431372549, 'Class_6': 68.63529411764706, 'Class_7': 68.30588235294118, 'Class_8': 30.737254901960785, 'Class_9': 25.827450980392157, 'Class_10': 36.0078431372549}","{'Date': '2020-08-23', 'Class_1': 325.843137254902, 'Class_2': 49.17254901960784, 'Class_3': 31.71372549019608, 'Class_4': 37.27843137254902, 'Class_5': 93.17254901960784, 'Class_6': 189.5529411764706, 'Class_7': 444.58431372549023, 'Class_8': 596.4588235294119, 'Class_9': 256.09803921568624, 'Class_10': 52.70980392156863}","{'Date': '2020-08-23', 'Class_1': 0, 'Class_2': 167.8745098039216, 'Class_3': 570.3450980392158, 'Class_4': 783.1843137254898, 'Class_5': 174.32549019607842, 'Class_6': 406.74509803921563, 'Class_7': 4, 'Class_8': 2, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2020-09-06', 'Class_1': 231.5176470588235, 'Class_2': 161.8823529411765, 'Class_3': 105.92549019607844, 'Class_4': 125.99999999999999, 'Class_5': 166.4156862745098, 'Class_6': 253.16862745098038, 'Class_7': 443.3098039215686, 'Class_8': 622.650980392157, 'Class_9': 133.01960784313727, 'Class_10': 1}","{'Date': '2020-09-06', 'Class_1': 21.30980392156863, 'Class_2': 1197.7254901960785, 'Class_3': 372.84313725490193, 'Class_4': 175.80784313725488, 'Class_5': 436.2039215686274, 'Class_6': 30, 'Class_7': 8, 'Class_8': 3, 'Class_9': 0, 'Class_10': 0}","{'Date': '2020-09-06', 'Class_1': 0, 'Class_2': 17, 'Class_3': 218.30196078431374, 'Class_4': 167.4745098039216, 'Class_5': 109.69803921568628, 'Class_6': 119.2235294117647, 'Class_7': 149.84313725490196, 'Class_8': 342.4470588235294, 'Class_9': 645.4352941176469, 'Class_10': 475.46666666666664}","{'Date': '2020-09-06', 'Class_1': 0, 'Class_2': 0, 'Class_3': 0, 'Class_4': 0, 'Class_5': 1, 'Class_6': 19, 'Class_7': 326.04705882352937, 'Class_8': 198.37647058823526, 'Class_9': 443.5058823529412, 'Class_10': 1256.9607843137258}","{'Date': '2020-09-06', 'Class_1': 12, 'Class_2': 1, 'Class_3': 3.803921568627451, 'Class_4': 35.80392156862745, 'Class_5': 107.16078431372549, 'Class_6': 105.03529411764706, 'Class_7': 55.13333333333333, 'Class_8': 43.51764705882353, 'Class_9': 40.45490196078431, 'Class_10': 69.29803921568627}","{'Date': '2020-09-06', 'Class_1': 375.2509803921568, 'Class_2': 43.42745098039215, 'Class_3': 35, 'Class_4': 32.4078431372549, 'Class_5': 84.29803921568627, 'Class_6': 195.83529411764704, 'Class_7': 462.1411764705882, 'Class_8': 571.1960784313726, 'Class_9': 315.22745098039206, 'Class_10': 94.1843137254902}","{'Date': '2020-09-06', 'Class_1': 2, 'Class_2': 219.31372549019608, 'Class_3': 572.2588235294118, 'Class_4': 823.3450980392153, 'Class_5': 196.98039215686273, 'Class_6': 424.992156862745, 'Class_7': 6, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2020-09-13', 'Class_1': 265.7411764705882, 'Class_2': 141.7686274509804, 'Class_3': 123.43137254901961, 'Class_4': 129.8941176470588, 'Class_5': 173.0470588235294, 'Class_6': 238.07058823529414, 'Class_7': 360.1372549019608, 'Class_8': 646.756862745098, 'Class_9': 166.04313725490195, 'Class_10': 2}","{'Date': '2020-09-13', 'Class_1': 99.43137254901961, 'Class_2': 1289.9882352941177, 'Class_3': 221.0627450980392, 'Class_4': 150.61176470588234, 'Class_5': 423.79607843137245, 'Class_6': 53, 'Class_7': 6, 'Class_8': 2, 'Class_9': 0, 'Class_10': 1}","{'Date': '2020-09-13', 'Class_1': 2, 'Class_2': 31, 'Class_3': 245.17254901960786, 'Class_4': 160.2980392156863, 'Class_5': 99.98823529411764, 'Class_6': 93.58431372549019, 'Class_7': 127.14117647058822, 'Class_8': 241.35686274509803, 'Class_9': 548.8431372549019, 'Class_10': 697.5058823529411}","{'Date': '2020-09-13', 'Class_1': 0, 'Class_2': 0, 'Class_3': 0, 'Class_4': 1, 'Class_5': 1, 'Class_6': 51.92156862745098, 'Class_7': 312.5882352941176, 'Class_8': 192.60392156862744, 'Class_9': 335.6627450980392, 'Class_10': 1351.1137254901962}","{'Date': '2020-09-13', 'Class_1': 12, 'Class_2': 2, 'Class_3': 18, 'Class_4': 122.67450980392157, 'Class_5': 101.97647058823527, 'Class_6': 79.58823529411765, 'Class_7': 52.67843137254902, 'Class_8': 41.87450980392157, 'Class_9': 38.568627450980394, 'Class_10': 56.36078431372549}","{'Date': '2020-09-13', 'Class_1': 389.8509803921568, 'Class_2': 37.46666666666667, 'Class_3': 37, 'Class_4': 56.082352941176474, 'Class_5': 129.76470588235293, 'Class_6': 260.5882352941177, 'Class_7': 499.41960784313727, 'Class_8': 507.29803921568623, 'Class_9': 259.65098039215684, 'Class_10': 29.43137254901961}","{'Date': '2020-09-13', 'Class_1': 0, 'Class_2': 216.30588235294118, 'Class_3': 525.6705882352942, 'Class_4': 807.5019607843134, 'Class_5': 229.94901960784313, 'Class_6': 458.4627450980391, 'Class_7': 8, 'Class_8': 1, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2020-09-20', 'Class_1': 287.71372549019605, 'Class_2': 120.14901960784314, 'Class_3': 137.11372549019606, 'Class_4': 124.97254901960783, 'Class_5': 228.92941176470583, 'Class_6': 223.25882352941176, 'Class_7': 362.97647058823526, 'Class_8': 602.8039215686275, 'Class_9': 157.97254901960784, 'Class_10': 1}","{'Date': '2020-09-20', 'Class_1': 57.99999999999999, 'Class_2': 1350.8745098039217, 'Class_3': 221.55686274509802, 'Class_4': 159.08235294117645, 'Class_5': 407.45490196078424, 'Class_6': 37.92156862745098, 'Class_7': 2, 'Class_8': 9, 'Class_9': 1, 'Class_10': 0}","{'Date': '2020-09-20', 'Class_1': 2, 'Class_2': 28, 'Class_3': 248.7294117647059, 'Class_4': 130.10588235294117, 'Class_5': 103.93725490196078, 'Class_6': 119.26274509803922, 'Class_7': 141.47450980392153, 'Class_8': 248.08235294117642, 'Class_9': 519.7607843137255, 'Class_10': 705.5372549019608}","{'Date': '2020-09-20', 'Class_1': 0, 'Class_2': 1, 'Class_3': 0, 'Class_4': 1, 'Class_5': 1, 'Class_6': 47.92156862745098, 'Class_7': 302.02745098039213, 'Class_8': 197.57647058823528, 'Class_9': 370.0039215686274, 'Class_10': 1326.3607843137256}","{'Date': '2020-09-20', 'Class_1': 8, 'Class_2': 3, 'Class_3': 18.462745098039214, 'Class_4': 130.95686274509805, 'Class_5': 87.8235294117647, 'Class_6': 68.70588235294117, 'Class_7': 51.45882352941177, 'Class_8': 42.568627450980394, 'Class_9': 30.772549019607844, 'Class_10': 65.92941176470589}","{'Date': '2020-09-20', 'Class_1': 352.09803921568624, 'Class_2': 32, 'Class_3': 24.51764705882353, 'Class_4': 53.43529411764706, 'Class_5': 139.6392156862745, 'Class_6': 263.8901960784313, 'Class_7': 472.3137254901961, 'Class_8': 519.6156862745098, 'Class_9': 250.0156862745098, 'Class_10': 57.14901960784312}","{'Date': '2020-09-20', 'Class_1': 0, 'Class_2': 201.24313725490197, 'Class_3': 523.5960784313726, 'Class_4': 803.835294117647, 'Class_5': 267.30196078431374, 'Class_6': 436.91372549019593, 'Class_7': 14, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2020-09-27', 'Class_1': 65.34117647058824, 'Class_2': 134.1058823529412, 'Class_3': 152.38039215686277, 'Class_4': 149.78039215686275, 'Class_5': 208.12941176470582, 'Class_6': 376.2274509803921, 'Class_7': 524.3607843137255, 'Class_8': 486.2156862745097, 'Class_9': 35.90980392156863, 'Class_10': 0}","{'Date': '2020-09-27', 'Class_1': 11.458823529411765, 'Class_2': 884.7568627450979, 'Class_3': 483.78431372549016, 'Class_4': 281.4078431372549, 'Class_5': 406.4980392156862, 'Class_6': 52, 'Class_7': 10.545098039215686, 'Class_8': 2, 'Class_9': 0, 'Class_10': 0}","{'Date': '2020-09-27', 'Class_1': 1, 'Class_2': 33.54509803921569, 'Class_3': 196.37647058823532, 'Class_4': 118.1921568627451, 'Class_5': 110.89411764705883, 'Class_6': 164.30196078431374, 'Class_7': 286.7960784313725, 'Class_8': 479.7215686274509, 'Class_9': 542.3960784313725, 'Class_10': 199.22745098039215}","{'Date': '2020-09-27', 'Class_1': 0, 'Class_2': 1, 'Class_3': 0, 'Class_4': 0, 'Class_5': 4, 'Class_6': 41.54509803921569, 'Class_7': 259.6745098039216, 'Class_8': 203.8, 'Class_9': 685.8, 'Class_10': 936.6313725490196}","{'Date': '2020-09-27', 'Class_1': 11.545098039215686, 'Class_2': 1, 'Class_3': 18.105882352941176, 'Class_4': 63.51372549019608, 'Class_5': 77.32941176470588, 'Class_6': 52.576470588235296, 'Class_7': 46.72156862745098, 'Class_8': 31.67843137254902, 'Class_9': 27.486274509803923, 'Class_10': 67.38823529411765}","{'Date': '2020-09-27', 'Class_1': 319.05490196078426, 'Class_2': 90.30196078431372, 'Class_3': 27.87450980392157, 'Class_4': 23.776470588235295, 'Class_5': 53.79607843137254, 'Class_6': 155.63921568627453, 'Class_7': 352.4980392156863, 'Class_8': 550.8039215686272, 'Class_9': 387.6039215686274, 'Class_10': 165.10196078431372}","{'Date': '2020-09-27', 'Class_1': 0, 'Class_2': 136.75686274509803, 'Class_3': 587.1529411764706, 'Class_4': 902.0313725490192, 'Class_5': 242.57254901960786, 'Class_6': 257.9372549019607, 'Class_7': 6, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2020-10-18', 'Class_1': 16.96078431372549, 'Class_2': 80.75686274509805, 'Class_3': 189.56862745098042, 'Class_4': 237.32549019607842, 'Class_5': 359.81960784313725, 'Class_6': 536.9764705882353, 'Class_7': 513.1450980392157, 'Class_8': 135.69411764705885, 'Class_9': 8.949019607843137, 'Class_10': 0}","{'Date': '2020-10-18', 'Class_1': 0, 'Class_2': 305.81176470588235, 'Class_3': 549.6549019607842, 'Class_4': 434.1137254901961, 'Class_5': 633.0235294117647, 'Class_6': 155.5921568627451, 'Class_7': 1, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}","{'Date': '2020-10-18', 'Class_1': 0, 'Class_2': 17, 'Class_3': 196.45882352941175, 'Class_4': 188.6627450980392, 'Class_5': 232.56862745098042, 'Class_6': 335.4039215686275, 'Class_7': 476.7137254901961, 'Class_8': 425.18431372549003, 'Class_9': 190.2549019607843, 'Class_10': 16.949019607843137}","{'Date': '2020-10-18', 'Class_1': 0, 'Class_2': 0, 'Class_3': 0, 'Class_4': 0, 'Class_5': 1, 'Class_6': 32, 'Class_7': 268.75686274509803, 'Class_8': 434.7019607843137, 'Class_9': 1027.2235294117647, 'Class_10': 315.51372549019607}","{'Date': '2020-10-18', 'Class_1': 8, 'Class_2': 2, 'Class_3': 6, 'Class_4': 18.63137254901961, 'Class_5': 37.80392156862745, 'Class_6': 32.42745098039216, 'Class_7': 29.6, 'Class_8': 39.87450980392157, 'Class_9': 29.152941176470588, 'Class_10': 75.72156862745098}","{'Date': '2020-10-18', 'Class_1': 561.2509803921567, 'Class_2': 49.56470588235294, 'Class_3': 9.874509803921569, 'Class_4': 11, 'Class_5': 30.764705882352942, 'Class_6': 106.8, 'Class_7': 252.08235294117642, 'Class_8': 388.81568627450974, 'Class_9': 347.81176470588235, 'Class_10': 314.2313725490197}","{'Date': '2020-10-18', 'Class_1': 0, 'Class_2': 73.59215686274509, 'Class_3': 331.7803921568628, 'Class_4': 1245.8941176470591, 'Class_5': 314.6705882352941, 'Class_6': 112.25882352941176, 'Class_7': 1, 'Class_8': 0, 'Class_9': 0, 'Class_10': 0}"
"{'Date': '2020-10-25', 'Class_1': 87.36470588235295, 'Class_2': 146.278431372549, 'Class_3': 136.39607843137256, 'Class_4': 151.77254901960785, 'Class_5': 243.74117647058821, 'Class_6': 334.1333333333334, 'Class_7': 436.7294117647059, 'Class_8': 445.38431372549013, 'Class_9': 197.2, 'Class_10': 20.83921568627451}","{'Date': '2020-10-25', 'Class_1': 22.07450980392157, 'Class_2': 1228.580392156863, 'Class_3': 357.39215686274514, 'Class_4': 200.69019607843137, 'Class_5': 344.1019607843137, 'Class_6': 37, 'Class_7': 7, 'Class_8': 4, 'Class_9': 0, 'Class_10': 1}","{'Date': '2020-10-25', 'Class_1': 2, 'Class_2': 23, 'Class_3': 152.12941176470588, 'Class_4': 139.77647058823527, 'Class_5': 110.2627450980392, 'Class_6': 132.86274509803923, 'Class_7': 266.52156862745096, 'Class_8': 446.6117647058823, 'Class_9': 601.1058823529411, 'Class_10': 327.56862745098033}","{'Date': '2020-10-25', 'Class_1': 0, 'Class_2': 0, 'Class_3': 0, 'Class_4': 0, 'Class_5': 1, 'Class_6': 29, 'Class_7': 216.09803921568624, 'Class_8': 213.2352941176471, 'Class_9': 629.6745098039213, 'Class_10': 1110.8313725490195}","{'Date': '2020-10-25', 'Class_1': 9, 'Class_2': 4, 'Class_3': 17.749019607843138, 'Class_4': 84.72941176470587, 'Class_5': 75.33725490196079, 'Class_6': 58.490196078431374, 'Class_7': 47.235294117647065, 'Class_8': 47.84705882352941, 'Class_9': 36.10588235294118, 'Class_10': 122.2}","{'Date': '2020-10-25', 'Class_1': 300.74117647058824, 'Class_2': 62.98039215686275, 'Class_3': 29.572549019607845, 'Class_4': 42.462745098039214, 'Class_5': 158.69019607843137, 'Class_6': 297.2549019607843, 'Class_7': 452.4235294117646, 'Class_8': 409.3411764705883, 'Class_9': 278.87058823529406, 'Class_10': 154.5019607843137}","{'Date': '2020-10-25', 'Class_1': 0, 'Class_2': 275.1294117647058, 'Class_3': 399.7294117647059, 'Class_4': 963.4509803921566, 'Class_5': 273.60784313725486, 'Class_6': 282.921568627451, 'Class_7': 4, 'Class_8': 1, 'Class_9': 0, 'Class_10': 0}"
